"id","isin","cash_flow_date","cash_flow_amount","record_date","principal_amount","interest_amount","tds_amount","remaining_principal","state","created_at","updated_at"
"53cd9d4f-1a6f-4ca8-968a-c46c3a1088f8",INE0B7Y07043,2023-05-30,"75.3425",2023-05-15,"0","75.3425","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"514dabb9-177f-4e20-83b6-0834acd9e2d6",INE0B7Y07043,2023-06-30,"106.1644",2023-06-15,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d3b47d43-1144-414d-a531-5daccaa3b3be,INE0B7Y07043,2023-07-30,"102.7397",2023-07-15,"0","102.7397","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e0268127-c120-4fde-a7da-23c3cc13af85,INE0B7Y07043,2023-08-30,"106.1644",2023-08-15,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
be3a1b33-0855-4161-9f7c-6a1206bf2154,INE0B7Y07043,2023-09-30,"106.1644",2023-09-15,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"394cc98d-e159-4c92-9c55-0f5af334bcb7",INE0B7Y07043,2023-10-30,"102.7397",2023-10-15,"0","102.7397","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7afe6d23-0be6-40ad-99a7-5d96b8d8893f",INE0B7Y07043,2023-11-30,"939.4977",2023-11-15,"833.3333","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"5666a5d8-0033-4afc-83b9-6a132400cef9",INE0B7Y07043,2023-12-30,"927.5114",2023-12-15,"833.3333","94.1781","0","9167",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"85d7ba0f-d6c7-4e95-8f56-c5eed0e04915",INE0B7Y07043,2024-01-30,"921.8037",2024-01-15,"833.3333","88.4703","0","8333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"406f13b1-b120-4806-8661-f5c67dc02a54",INE0B7Y07043,2024-02-28,"907.8196",2024-02-13,"833.3333","74.4863","0","7500",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cfec2ddd-e02a-451d-8450-33a30694558c,INE0B7Y07043,2024-03-30,"904.1096",2024-03-15,"833.3333","70.7763","0","6667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6166f7ad-f8c8-4d92-832e-5eb4a7935c1c",INE0B7Y07043,2024-04-30,"895.2626",2024-04-15,"833.3333","61.9292","0","5833",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"388ca30c-973f-4a27-9acc-b7ceb4b472e1",INE0B7Y07043,2024-05-30,"884.7032",2024-05-15,"833.3333","51.3699","0","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"5c0dc980-91e1-4e30-8b98-94415fe28bc6",INE0B7Y07043,2024-06-30,"877.5685",2024-06-15,"833.3333","44.2352","0","4167",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"296bbf69-c322-430b-8f9b-407296b26bf7",INE0B7Y07043,2024-07-30,"867.5799",2024-07-15,"833.3333","34.2466","0","3333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"20a41f4c-dcf5-48e3-a36e-9856c8aa424a",INE0B7Y07043,2024-08-30,"859.8744",2024-08-15,"833.3333","26.5411","0","2500",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"784f158b-4744-4c09-98a3-f4495590189c",INE0B7Y07043,2024-09-30,"851.0274",2024-09-15,"833.3333","17.6941","0","1667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a848a96f-ec77-4a93-a0c7-92c82aec8884,INE0B7Y07043,2024-10-30,"841.895",2024-10-15,"833.3333","8.5616","0","833",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
edeb8fb0-e4f3-4ed5-929a-e8af7eaca2bb,INE0B7Y07050,2023-08-06,"106.1644",2023-07-22,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"448694ca-eaec-4e07-821e-af419f448ab6",INE0B7Y07050,2023-09-06,"106.1644",2023-08-22,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"811f39fd-194a-4aba-909a-0cbe5bd753df",INE0B7Y07050,2023-10-06,"102.7397",2023-09-21,"0","102.7397","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"04af2e5e-5a6b-4f2d-aa62-f76777e6e4ea",INE0B7Y07050,2023-11-06,"106.1644",2023-10-22,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4b79f381-a3c4-47f6-982a-655eb05172f6",INE0B7Y07050,2023-12-06,"102.7397",2023-11-21,"0","102.7397","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d7552983-290b-4830-8bfe-fbdf15ce5da2,INE0B7Y07050,2024-01-06,"106.1644",2023-12-22,"0","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6fc525eb-ed0e-4730-9702-93093592b24e",INE0B7Y07050,2024-02-06,"939.4977",2024-01-22,"833.3333","106.1644","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b9c68daf-ab34-4c3e-bb6d-2477b7beca95,INE0B7Y07050,2024-03-06,"924.3721",2024-02-20,"833.3333","91.0388","0","9167",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a3f5aed3-b8c1-46ff-85bc-0477c0d5c4b4,INE0B7Y07050,2024-04-06,"921.8037",2024-03-22,"833.3333","88.4703","0","8333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cc4a9257-7ef1-4ed8-8841-b783137b885f,INE0B7Y07050,2024-05-06,"910.3881",2024-04-22,"833.3333","77.0548","0","7500",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"10894f39-00c7-4246-9fa5-b0279c8f2ba1",INE0B7Y07050,2024-06-06,"904.1096",2024-05-21,"833.3333","70.7763","0","6667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cf25e5b5-993e-49ba-b2b7-322420c03b1a,INE0B7Y07050,2024-07-06,"893.2648",2024-06-22,"833.3333","59.9315","0","5833",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9d6488b1-08b0-4b45-b74b-9031be354932",INE06E507090,2023-05-13,"89.3836",2023-04-28,"0","89.3836","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
be709874-1b89-4b62-97c4-0d8dd1a2cdd9,INE06E507090,2023-06-13,"95.5479",2023-05-29,"0","95.5479","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"65472524-1b43-4ad8-b35d-6b8958ab6e2a",INE06E507090,2023-07-13,"92.4658",2023-06-28,"0","92.4658","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8fcaecb4-5c85-4d74-9ea0-e1f6a07eb068",INE06E507090,2023-08-13,"95.5479",2023-07-29,"0","95.5479","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9c2e3db5-250e-43a1-8fb5-e47641a591ea",INE06E507090,2023-09-13,"95.5479",2023-08-29,"0","95.5479","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c556a228-41e7-4ae9-9074-01227e7c8ff0,INE06E507090,2023-10-13,"92.4658",2023-09-28,"0","92.4658","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ac89d026-864c-41ff-a98f-3c30af722bc6,INE06E507090,2023-11-13,"651.1035",2023-10-29,"555.5556","95.5479","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dd7b9f65-008d-49c9-b182-babefe84c7b3,INE06E507090,2023-12-13,"642.8843",2023-11-28,"555.5556","87.3288","0","9444.4444",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d7454025-8702-421d-9387-d39bafe100c6,INE06E507090,2024-01-13,"640.4871",2023-12-29,"555.5556","84.9315","0","8888.8889",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dac9a9da-db38-469f-8755-adfec19dd90d,INE06E507090,2024-02-13,"635.1788",2024-01-29,"555.5556","79.6233","0","8333.3333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1da9eed7-5c44-4953-9652-103ebf07f89e",INE06E507090,2024-03-13,"625.0761",2024-02-27,"555.5556","69.5205","0","7777.7778",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b2fa5e5e-71aa-47cc-953e-8cd9e299432c,INE06E507090,2024-04-13,"624.5624",2024-03-29,"555.5556","69.0068","0","7222.2222",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7252cade-e4b5-45f6-832c-67fc13b9c691",INE06E507090,2024-05-13,"617.1994",2024-04-28,"555.5556","61.6438","0","6666.6667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"47a05cb2-98e1-4e50-a0dd-369647c1c061",INE06E507090,2024-06-13,"613.946",2024-05-29,"555.5556","58.3904","0","6111.1111",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3733157f-0383-45a3-875f-2f222b9f8a4d",INE06E507090,2024-07-13,"606.9254",2024-06-28,"555.5556","51.3699","0","5555.5556",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f84fa11a-9301-42a3-ba54-996fab336914,INE06E507090,2024-08-13,"603.3295",2024-07-29,"555.5556","47.774","0","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"610d5420-ea8e-4f47-9927-796d0316b423",INE06E507090,2024-09-13,"598.0213",2024-08-29,"555.5556","42.4658","0","4444.4444",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"89e4e77f-caeb-441e-a67e-0f174947ee00",INE06E507090,2024-10-13,"591.5145",2024-09-28,"555.5556","35.9589","0","3888.8889",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"866b1751-a20e-479b-b519-59057d22fdc8",INE06E507090,2024-11-13,"587.4049",2024-10-29,"555.5556","31.8493","0","3333.3333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fec4cbf3-0a9c-45eb-87b3-405e7f20e2aa,INE06E507090,2024-12-13,"581.2405",2024-11-28,"555.5556","25.6849","0","2777.7778",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dae11166-3f76-41b0-8a96-5583009a2c9d,INE06E507090,2025-01-13,"576.7884",2024-12-29,"555.5556","21.2329","0","2222.2222",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f24666d4-09aa-4aaa-8595-5b9d0ca0f5d5,INE06E507090,2025-02-13,"571.4802",2025-01-29,"555.5556","15.9247","0","1666.6667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d280765a-7ee8-46f3-bfcf-304edc655b13,INE06E507090,2025-03-13,"565.1446",2025-02-26,"555.5556","9.589","0","1111.1111",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"32b9cdac-ae7b-4dca-a4db-1aab2fc6a4fe",INE06E507090,2025-04-13,"560.8638",2025-03-29,"555.5556","5.3082","0","555.5556",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1eb04991-6c89-44b6-8ead-858225409119",INE06E507132,2023-08-05,"93.4247",2023-07-21,"0","93.4247","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"29deb555-9668-402c-8d59-c48531e9482c",INE06E507132,2023-09-05,"93.4247",2023-08-21,"0","93.4247","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"09da4324-e543-4adb-9ef4-cdeb9eba49f2",INE06E507132,2023-10-05,"90.411",2023-09-20,"0","90.411","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7dea072a-d798-4821-8043-2cc6166b3cef",INE06E507132,2023-11-05,"93.4247",2023-10-21,"0","93.4247","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"5f982bd6-cc35-422e-9b66-837e4d435289",INE06E507132,2023-12-05,"90.411",2023-11-20,"0","90.411","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d43046c5-4789-4169-92d0-546ccac3e808,INE06E507132,2024-01-05,"93.4247",2023-12-21,"0","93.4247","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"047de5c8-8d93-4f99-8199-de0150d1b6bf",INE06E507132,2024-02-05,"648.9802",2024-01-21,"555.5556","93.4247","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"5acbbf47-818b-4c78-94c8-f267404741f5",INE06E507132,2024-03-05,"638.0974",2024-02-19,"555.5556","82.5419","0","9444",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0c05bbdd-8667-4e0e-9827-20b922849ad6",INE06E507132,2024-04-05,"638.5997",2024-03-21,"555.5556","83.0441","0","8889",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3ecf329a-1fcb-455b-8086-e3bd10e46f06",INE06E507132,2024-05-05,"630.898",2024-04-20,"555.5556","75.3425","0","8333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8af0f590-5e50-4cee-b3ad-bed2459f8fc6",INE06E507132,2024-06-05,"628.2192",2024-05-21,"555.5556","72.6636","0","7778",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"628c44b5-63bb-471d-9c21-9e4d0cab6ee8",INE06E507132,2024-07-05,"620.8524",2024-06-20,"555.5556","65.2968","0","7222",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f91fc153-1981-490c-b9df-9713476a424d,INE06E507132,2024-08-05,"617.8387",2024-07-21,"555.5556","62.2831","0","6667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"374b4a92-93ad-47dc-902a-6853d0845890",INE06E507132,2024-09-05,"612.6484",2024-08-21,"555.5556","57.0928","0","6111",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"85208a6d-488d-45c5-a76e-dcaeeeed9ddd",INE06E507132,2024-10-05,"605.7839",2024-09-20,"555.5556","50.2283","0","5556",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fecdd24e-11a2-4a73-b8ac-aaea3961f8d8,INE06E507132,2024-11-05,"602.2679",2024-10-21,"555.5556","46.7123","0","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
be695362-d341-4b2e-a3f8-e5900cb5e4eb,INE06E507132,2024-12-05,"595.7382",2024-11-20,"555.5556","40.1826","0","4444",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d8d51a6d-a158-428d-a750-b4cfb0e8b8f2,INE06E507132,2025-01-05,"591.8874",2024-12-21,"555.5556","36.3318","0","3889",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1b12a993-2619-493a-9f7a-47ed217a8f16",INE06E507132,2025-02-05,"586.6971",2025-01-21,"555.5556","31.1416","0","3333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"336cd260-67df-4625-afe8-04b829025469",INE06E507132,2025-03-05,"578.9954",2025-02-18,"555.5556","23.4399","0","2778",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"5e73da27-26ad-4d4b-8061-bea4c318e016",INE06E507132,2025-04-05,"576.3166",2025-03-21,"555.5556","20.761","0","2222",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0364d39d-dd59-497e-83eb-b5eaf396f268",INE06E507132,2025-05-05,"570.624",2025-04-20,"555.5556","15.0685","0","1667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f98e88f4-1ab0-4610-9d5f-c5fac7968131,INE06E507132,2025-06-05,"565.9361",2025-05-21,"555.5556","10.3805","0","1111",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cedeee48-18ea-4a7a-8010-5e14fa5c74f9,INE06E507132,2025-07-05,"560.5784",2025-06-20,"555.5556","5.0228","0","556",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c9ea750b-0c79-40fd-aa66-f339bd49a920,INE06E507207,2024-05-05,"90.1644",2024-04-20,"0","90.1644","0","0",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"63390132-2ab1-4ef8-8479-1952918caff0",INE06E507207,2024-06-05,"93.1699",2024-05-21,"0","93.1699","0","0",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6c3b8bf0-b6d0-477d-8773-304fe8b1d0f3",INE06E507207,2024-07-05,"90.1644",2024-06-20,"0","90.1644","0","0",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"577d2a4a-4f28-44b9-b14c-3ceb6ab4768b",INE0MPE07053,2023-08-25,"0",2023-08-18,"0","0","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f710ac66-4ef4-406c-8771-b5ccad05abf8,INE0MPE07053,2023-09-25,"0",2023-09-18,"0","0","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4f463f63-1706-458c-a695-b2e2613e5c4d",INE0MPE07053,2023-10-25,"926.6393",2023-10-18,"625","301.6393","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"47e0a693-760d-43dc-b992-f07fe707fa53",INE0MPE07053,2023-11-25,"720.2869",2023-11-18,"625","95.2869","0","9375",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"203acb37-42b0-4ef7-8511-aff13936bc2a",INE0MPE07053,2023-12-25,"711.0656",2023-12-18,"625","86.0656","0","8750",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"38e71bba-7955-4af6-a7b6-519c6c82e906",INE0MPE07053,2024-01-25,"707.582",2024-01-18,"625","82.582","0","8125",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a4b0c9a5-e6ea-4a26-983d-a01f635609ce,INE0MPE07053,2024-02-25,"701.2295",2024-02-18,"625","76.2295","0","7500",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"88f46458-c2ec-4a3b-b025-d3b16affa7b5",INE0MPE07053,2024-03-25,"690.3689",2024-03-18,"625","65.3689","0","6875",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
faefc02e-9d4a-4d6f-bada-e20ce08644d5,INE0MPE07053,2024-04-25,"688.5246",2024-04-18,"625","63.5246","0","6250",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1ca46197-0631-474b-ab34-0746c8655f86",INE0MPE07053,2024-05-25,"680.3279",2024-05-18,"625","55.3279","0","5625",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cdfaf2d7-d54a-4c9b-a921-084447ca3d35,INE0MPE07053,2024-06-25,"675.8197",2024-06-18,"625","50.8197","0","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7544a8bc-4970-4fcf-88b9-ea844713dbb5",INE0MPE07053,2024-07-25,"668.0328",2024-07-18,"625","43.0328","0","4375",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"84e72f8f-3287-4e78-ad9e-841cc776770b",INE0MPE07053,2024-08-25,"663.2192",2024-08-18,"625","38.2192","0","3750",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a08617ae-2fe0-46ff-8958-e140f311b18a,INE0MPE07053,2024-09-25,"656.8493",2024-09-18,"625","31.8493","0","3125",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0ec3ed35-e1bb-4ebb-a036-dc702fb42a81",INE0MPE07053,2024-10-25,"649.6575",2024-10-18,"625","24.6575","0","2500",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6cad0399-f245-4968-9a0a-8143e4465308",INE0MPE07053,2024-11-25,"644.1096",2024-11-18,"625","19.1096","0","1875",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ffc62ae9-2818-4ae5-95b8-bce06a39cc49,INE0MPE07053,2024-12-25,"637.3288",2024-12-18,"625","12.3288","0","1250",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3d34541e-46dc-40f6-8e83-1d59aa474a56",INE0MPE07053,2025-01-25,"631.3699",2025-01-18,"625","6.3699","0","625",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"26e44a6f-c9e6-481b-8be7-a2171b8c8bf6",INE0OOQ07056,2023-11-23,"9222.5832",2023-11-16,"8333.3333","889.2499","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cbd5e958-21fd-4138-940c-16e95fb5fbdf,INE0OOQ07056,2023-12-23,"9120.0287",2023-12-16,"8333.3333","786.6954","0","91667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"97d6c2e4-41a4-42f3-a615-6d5b124c2791",INE0OOQ07056,2024-01-23,"9072.3502",2024-01-16,"8333.3333","739.0168","0","83333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8cb7cd63-a81e-47c9-a1ea-1501653451cc",INE0OOQ07056,2024-02-23,"8998.4485",2024-02-16,"8333.3333","665.1152","0","75000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7b373f59-b790-4a1d-9ede-4e2a0ebd03b6",INE0OOQ07056,2024-03-23,"8886.404",2024-03-16,"8333.3333","553.0707","0","66667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1b8932e4-478f-4cb6-b578-f880eb262f60",INE0OOQ07056,2024-04-23,"8850.6451",2024-04-16,"8333.3333","517.3118","0","58333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"03d5aa19-3f27-4a4a-838e-81e7b94b50f3",INE0OOQ07056,2024-05-23,"8762.4399",2024-05-16,"8333.3333","429.1066","0","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3fd09e42-ccb1-4ef6-aa8b-62242ff82a1e",INE0OOQ07056,2024-06-23,"8702.8418",2024-06-16,"8333.3333","369.5084","0","41667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"02639197-0247-42b5-a01b-e45338b64bd1",INE0OOQ07056,2024-07-23,"8619.4044",2024-07-16,"8333.3333","286.071","0","33333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"335900c5-0af4-40d6-bdb3-40a8ac0f280b",INE0OOQ07056,2024-08-23,"8555.0384",2024-08-16,"8333.3333","221.7051","0","25000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fb7430b1-6fca-40db-9073-4e89d532f0b2,INE0OOQ07056,2024-09-23,"8481.1367",2024-09-16,"8333.3333","147.8034","0","16667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d644920c-1815-4e6e-930a-62d183627450,INE0OOQ07056,2024-10-24,"8407.235",2024-10-17,"8333.3333","73.9017","0","8333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9e352e26-a8f6-43e6-9248-d36ddfae748c",INE08X507236,2023-07-29,"3333.3333",2023-07-22,"0","3333.3333","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d9b53f6c-dcb1-4c85-b16f-75209a847f6d,INE08X507236,2023-10-29,"2513.6612",2023-10-22,"0","2513.6612","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1c9a644f-ec59-4ce2-ad15-9a3ef042b582",INE08X507236,2024-01-29,"52513.6612",2024-01-22,"50000","2513.6612","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"59d419cb-89da-41c3-84fa-b45b74332db0",INE08X507236,2024-04-29,"51246.5753",2024-04-22,"50000","1246.5753","0","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"56632a6e-1444-438f-a181-f8c0d6e1f5d2",INE08X507343,2024-10-10,"883.5616",2024-09-25,"0","883.5616","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"14329efb-e319-4d78-859a-9de79f2a46e0",INE08X507343,2024-11-10,"913.0137",2024-10-26,"0","913.0137","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"103f7d2d-b4ea-4a06-8500-bf38b263ab9a",INE08X507343,2024-12-10,"883.5616",2024-11-25,"0","883.5616","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dc32d234-e115-4b8d-a124-0fe39cb23a69,INE08X507343,2025-01-10,"913.0137",2024-12-26,"0","913.0137","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8cdfb3c1-c756-4c11-b6ce-63c54015ba51",INE08X507343,2025-02-10,"913.0137",2025-01-26,"0","913.0137","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6371dd49-3577-40b8-a634-15086ee76f1b",INE08X507343,2025-03-10,"824.6575",2025-02-23,"0","824.6575","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ff09c194-29b2-4cd8-a3b3-a0331568484e,INE08X507343,2025-04-10,"90913.0137",2025-03-26,"90000","913.0137","0","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6abad662-5b90-4573-8af6-30285fde6042",INE08X507343,2025-05-10,"88.3562",2025-04-25,"0","88.3562","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d1238615-424e-4290-b92e-d623ab6e352b,INE08X507343,2025-06-10,"91.3014",2025-05-26,"0","91.3014","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"634900f0-3a10-4e89-8d73-58e6db7c689b",INE08X507343,2025-07-16,"10106.0274",2025-07-01,"10000","106.0274","0","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"020b2128-5450-4c36-862a-4ea9076e16bd",INE996U07206,2024-09-26,"990.98",2024-09-11,"0","990.98","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e991433b-14a9-4d73-9555-de513252bcda,INE996U07206,2024-10-26,"959.02",2024-10-11,"0","959.02","96","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3b7b0b31-02a8-469f-9449-db3942849f74",INE996U07206,2024-11-26,"990.98",2024-11-11,"0","990.98","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d6040cbf-f132-4dda-a8c4-9c194a4eb421,INE996U07206,2024-12-26,"959.02",2024-12-11,"0","959.02","96","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4bf8710a-91fa-4e7e-83f1-eabf731200f8",INE996U07206,2025-01-26,"993.7",2025-01-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"009b89ac-a49b-4d59-9460-a12ad88d31b0",INE996U07206,2025-02-26,"993.7",2025-02-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"29b54c15-d294-4a8d-b864-29b9a736a83e",INE996U07206,2025-03-26,"897.53",2025-03-11,"0","897.53","90","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"70295fbe-55ec-4a0d-ab95-3e6034b1f61f",INE996U07206,2025-04-26,"993.7",2025-04-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1b7d7f54-b1c6-4b96-b335-8457339e81d9",INE996U07206,2025-05-26,"961.64",2025-05-11,"0","961.64","96","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"69d0ddb7-451b-4cf1-88dc-7d6f033f4658",INE996U07206,2025-06-26,"993.7",2025-06-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
